year,city,confession,language,count
1675,Breslau,Protestant,ger,14
1675,Breslau,Protestant,lat,10
1675,Cologne,Catholic,dut,1
1675,Cologne,Catholic,fre,1
1675,Cologne,Catholic,ger,4
1675,Cologne,Catholic,lat,71
1675,Danzig,Mixed,ger,24
1675,Danzig,Mixed,lat,13
1675,Dresden,Protestant,ger,55
1675,Dresden,Protestant,lat,12
1675,Erfurt,Mixed,ger,22
1675,Erfurt,Mixed,lat,34
1675,Erfurt,Mixed,unknown,1
1675,Frankfurt (Oder),Protestant,ger,18
1675,Frankfurt (Oder),Protestant,lat,42
1675,Frankfurt am Main,Mixed,ger,75
1675,Frankfurt am Main,Mixed,lat,48
1675,Giessen,Protestant,ger,3
1675,Giessen,Protestant,lat,24
1675,Gotha,Protestant,ger,26
1675,Gotha,Protestant,heb,1
1675,Gotha,Protestant,lat,6
1675,Greifswald,Protestant,ger,6
1675,Greifswald,Protestant,lat,21
1675,Göttingen,Protestant,ger,5
1675,Göttingen,Protestant,lat,2
1675,Halle,Protestant,ger,48
1675,Halle,Protestant,grc,1
1675,Halle,Protestant,lat,16
1675,Hamburg,Protestant,fre,2
1675,Hamburg,Protestant,ger,25
1675,Hamburg,Protestant,grc,1
1675,Hamburg,Protestant,lat,28
1675,Hamburg,Protestant,nds,1
1675,Hannover,Protestant,ger,13
1675,Hannover,Protestant,lat,1
1675,Heidelberg,Protestant,ger,3
1675,Heidelberg,Protestant,lat,24
1675,Helmstedt,Protestant,ger,10
1675,Helmstedt,Protestant,lat,95
1675,Ingolstadt,Catholic,ger,6
1675,Ingolstadt,Catholic,lat,13
1675,Jena,Protestant,ger,58
1675,Jena,Protestant,grc,1
1675,Jena,Protestant,ita,3
1675,Jena,Protestant,lat,276
1675,Königsberg,Protestant,ger,28
1675,Königsberg,Protestant,lat,30
1675,Königsberg,Protestant,unknown,1
1675,Leipzig,Protestant,ger,164
1675,Leipzig,Protestant,grc,2
1675,Leipzig,Protestant,lat,227
1675,Lübeck,Protestant,ger,4
1675,Lübeck,Protestant,grc,1
1675,Lübeck,Protestant,heb,1
1675,Lübeck,Protestant,lat,8
1675,Magdeburg,Protestant,ger,10
1675,Magdeburg,Protestant,lat,6
1675,Mainz,Catholic,ger,7
1675,Mainz,Catholic,lat,3
1675,Marburg,Protestant,ger,1
1675,Marburg,Protestant,lat,16
1675,Munich,Catholic,ger,20
1675,Munich,Catholic,ita,2
1675,Munich,Catholic,lat,15
1675,Nuremberg,Protestant,ger,190
1675,Nuremberg,Protestant,gre,1
1675,Nuremberg,Protestant,lat,33
1675,Nuremberg,Protestant,unknown,1
1675,Prague,Catholic,ger,5
1675,Regensburg,Mixed,ger,19
1675,Regensburg,Mixed,lat,12
1675,Rostock,Protestant,ger,29
1675,Rostock,Protestant,lat,41
1675,Stettin,Protestant,ger,25
1675,Stettin,Protestant,lat,9
1675,Strasbourg,Mixed,fre,1
1675,Strasbourg,Mixed,ger,13
1675,Strasbourg,Mixed,lat,55
1675,Stuttgart,Protestant,ger,6
1675,Stuttgart,Protestant,lat,2
1675,Tübingen,Protestant,fre,1
1675,Tübingen,Protestant,ger,4
1675,Tübingen,Protestant,lat,45
1675,Vienna,Catholic,ger,13
1675,Vienna,Catholic,ita,8
1675,Vienna,Catholic,lat,25
1675,Vienna,Catholic,spa,1
1675,Wittenberg,Protestant,ger,29
1675,Wittenberg,Protestant,grc,1
1675,Wittenberg,Protestant,heb,3
1675,Wittenberg,Protestant,lat,205
1675,Zürich,Protestant,ger,7
1675,Zürich,Protestant,lat,8
1676,Altdorf,Protestant,ger,37
1676,Altdorf,Protestant,grc,1
1676,Altdorf,Protestant,heb,1
1676,Altdorf,Protestant,lat,68
1676,Altenburg,Protestant,ger,38
1676,Altenburg,Protestant,grc,1
1676,Altenburg,Protestant,heb,2
1676,Altenburg,Protestant,lat,17
1676,Augsburg,Mixed,ger,7
1676,Augsburg,Mixed,lat,14
1676,Augsburg,Mixed,ota,1
1676,Basel,Protestant,arc,1
1676,Basel,Protestant,ger,8
1676,Basel,Protestant,grc,1
1676,Basel,Protestant,heb,1
1676,Basel,Protestant,lat,27
1676,Berlin,Protestant,fre,1
1676,Berlin,Protestant,ger,42
1676,Berlin,Protestant,grc,1
1676,Berlin,Protestant,lat,13
1676,Berlin,Protestant,unknown,1
1676,Braunschweig,Protestant,ger,25
1676,Braunschweig,Protestant,lat,5
1676,Bremen,Protestant,ger,3
1676,Bremen,Protestant,lat,10
1676,Breslau,Protestant,ger,14
1676,Breslau,Protestant,lat,5
1676,Cologne,Catholic,ger,11
1676,Cologne,Catholic,grc,1
1676,Cologne,Catholic,lat,49
1676,Danzig,Mixed,ger,5
1676,Danzig,Mixed,lat,11
1676,Dresden,Protestant,ger,108
1676,Dresden,Protestant,grc,1
1676,Dresden,Protestant,heb,2
1676,Dresden,Protestant,ita,1
1676,Dresden,Protestant,lat,33
1676,Dresden,Protestant,unknown,1
1676,Erfurt,Mixed,ger,8
1676,Erfurt,Mixed,lat,25
1676,Frankfurt (Oder),Protestant,fre,2
1676,Frankfurt (Oder),Protestant,ger,27
1676,Frankfurt (Oder),Protestant,heb,1
1676,Frankfurt (Oder),Protestant,lat,54
1676,Frankfurt am Main,Mixed,ger,76
1676,Frankfurt am Main,Mixed,heb,1
1676,Frankfurt am Main,Mixed,lat,66
1676,Frankfurt am Main,Mixed,unknown,6
1676,Frankfurt am Main,Mixed,yid,1
1676,Giessen,Protestant,ger,9
1676,Giessen,Protestant,lat,28
1676,Gotha,Protestant,ger,26
1676,Gotha,Protestant,grc,1
1676,Gotha,Protestant,lat,5
1676,Greifswald,Protestant,ger,8
1676,Greifswald,Protestant,lat,14
1676,Göttingen,Protestant,ger,1
1676,Halle,Protestant,ger,35
1676,Halle,Protestant,grc,1
1676,Halle,Protestant,lat,15
1676,Hamburg,Protestant,fre,2
1676,Hamburg,Protestant,ger,40
1676,Hamburg,Protestant,lat,19
1676,Hamburg,Protestant,unknown,1
1676,Hannover,Protestant,ger,5
1676,Hannover,Protestant,lat,2
1676,Heidelberg,Protestant,ger,2
1676,Heidelberg,Protestant,lat,15
1676,Helmstedt,Protestant,fre,1
1676,Helmstedt,Protestant,ger,40
1676,Helmstedt,Protestant,grc,1
1676,Helmstedt,Protestant,heb,1
1676,Helmstedt,Protestant,lat,102
1676,Ingolstadt,Catholic,ger,7
1676,Ingolstadt,Catholic,lat,15
1676,Jena,Protestant,fre,1
1676,Jena,Protestant,ger,73
1676,Jena,Protestant,grc,3
1676,Jena,Protestant,heb,2
1676,Jena,Protestant,lat,207
1676,Königsberg,Protestant,ger,24
1676,Königsberg,Protestant,lat,23
1676,Leipzig,Protestant,ger,172
1676,Leipzig,Protestant,grc,4
1676,Leipzig,Protestant,heb,3
1676,Leipzig,Protestant,lat,273
1676,Leipzig,Protestant,unknown,1
1676,Lübeck,Protestant,ger,7
1676,Lübeck,Protestant,lat,8
1676,Lübeck,Protestant,nds,1
1676,Magdeburg,Protestant,ger,13
1676,Magdeburg,Protestant,lat,4
1676,Magdeburg,Protestant,unknown,1
1676,Mainz,Catholic,ger,1
1676,Mainz,Catholic,lat,6
1676,Marburg,Protestant,ger,3
1676,Marburg,Protestant,lat,35
1676,Munich,Catholic,ger,21
1676,Munich,Catholic,grc,2
1676,Munich,Catholic,lat,23
1676,Nuremberg,Protestant,fre,1
1676,Nuremberg,Protestant,ger,158
1676,Nuremberg,Protestant,ita,5
1676,Nuremberg,Protestant,lat,38
1676,Prague,Catholic,ger,3
1676,Regensburg,Mixed,ger,11
1676,Regensburg,Mixed,lat,8
1676,Rostock,Protestant,ger,8
1676,Rostock,Protestant,lat,42
1676,Rostock,Protestant,nds,1
1676,Stettin,Protestant,ger,36
1676,Stettin,Protestant,lat,31
1676,Strasbourg,Mixed,fre,3
1676,Strasbourg,Mixed,ger,36
1676,Strasbourg,Mixed,lat,51
1676,Stuttgart,Protestant,ger,7
1676,Stuttgart,Protestant,lat,4
1676,Tübingen,Protestant,ger,7
1676,Tübingen,Protestant,lat,39
1676,Vienna,Catholic,ger,11
1676,Vienna,Catholic,ita,6
1676,Vienna,Catholic,lat,7
1676,Wittenberg,Protestant,chu,1
1676,Wittenberg,Protestant,ger,26
1676,Wittenberg,Protestant,grc,1
1676,Wittenberg,Protestant,heb,3
1676,Wittenberg,Protestant,lat,244
1676,Wittenberg,Protestant,per,1
1676,Wittenberg,Protestant,syc,2
1676,Zürich,Protestant,ger,6
1676,Zürich,Protestant,lat,7
1677,Altdorf,Protestant,ger,33
1677,Altdorf,Protestant,lat,71
1677,Altenburg,Protestant,ger,28
1677,Altenburg,Protestant,lat,10
1677,Augsburg,Mixed,ger,23
1677,Augsburg,Mixed,lat,15
1677,Basel,Protestant,fre,2
1677,Basel,Protestant,ger,12
1677,Basel,Protestant,lat,28
1677,Berlin,Protestant,arc,2
1677,Berlin,Protestant,ger,33
1677,Berlin,Protestant,grc,1
1677,Berlin,Protestant,heb,4
1677,Berlin,Protestant,lat,18
1677,Braunschweig,Protestant,ger,17
1677,Braunschweig,Protestant,lat,8
1677,Bremen,Protestant,ger,7
1677,Bremen,Protestant,lat,9
1677,Breslau,Protestant,ger,11
1677,Breslau,Protestant,lat,6
1677,Cologne,Catholic,dut,1
1677,Cologne,Catholic,fre,2
1677,Cologne,Catholic,ger,7
1677,Cologne,Catholic,ita,1
1677,Cologne,Catholic,lat,37
1677,Cologne,Catholic,unknown,1
1677,Danzig,Mixed,ger,6
1677,Danzig,Mixed,lat,13
1677,Dresden,Protestant,ger,107
1677,Dresden,Protestant,grc,2
1677,Dresden,Protestant,heb,1
1677,Dresden,Protestant,lat,33
1677,Dresden,Protestant,unknown,1
1677,Erfurt,Mixed,ger,22
1677,Erfurt,Mixed,lat,30
1677,Frankfurt (Oder),Protestant,ger,52
1677,Frankfurt (Oder),Protestant,heb,2
1677,Frankfurt (Oder),Protestant,lat,53
1677,Frankfurt am Main,Mixed,arc,4
1677,Frankfurt am Main,Mixed,fre,1
1677,Frankfurt am Main,Mixed,ger,74
1677,Frankfurt am Main,Mixed,grc,1
1677,Frankfurt am Main,Mixed,heb,7
1677,Frankfurt am Main,Mixed,lat,91
1677,Frankfurt am Main,Mixed,unknown,4
1677,Giessen,Protestant,ger,8
1677,Giessen,Protestant,lat,28
1677,Gotha,Protestant,fre,1
1677,Gotha,Protestant,ger,36
1677,Gotha,Protestant,grc,1
1677,Gotha,Protestant,heb,1
1677,Gotha,Protestant,lat,11
1677,Gotha,Protestant,unknown,1
1677,Greifswald,Protestant,ger,4
1677,Greifswald,Protestant,lat,10
1677,Göttingen,Protestant,ger,4
1677,Halle,Protestant,ger,45
1677,Halle,Protestant,lat,29
1677,Hamburg,Protestant,ger,45
1677,Hamburg,Protestant,lat,18
1677,Hannover,Protestant,ger,13
1677,Hannover,Protestant,lat,2
1677,Heidelberg,Protestant,ger,1
1677,Heidelberg,Protestant,lat,18
1677,Helmstedt,Protestant,ger,52
1677,Helmstedt,Protestant,gre,1
1677,Helmstedt,Protestant,lat,73
1677,Ingolstadt,Catholic,ger,4
1677,Ingolstadt,Catholic,lat,21
1677,Jena,Protestant,fre,3
1677,Jena,Protestant,ger,88
1677,Jena,Protestant,grc,1
1677,Jena,Protestant,heb,4
1677,Jena,Protestant,lat,173
1677,Jena,Protestant,unknown,2
1677,Königsberg,Protestant,ger,17
1677,Königsberg,Protestant,lat,19
1677,Königsberg,Protestant,unknown,2
1677,Leipzig,Protestant,ger,184
1677,Leipzig,Protestant,grc,1
1677,Leipzig,Protestant,ita,1
1677,Leipzig,Protestant,lat,214
1677,Leipzig,Protestant,unknown,3
1677,Lübeck,Protestant,ger,3
1677,Lübeck,Protestant,lat,5
1677,Magdeburg,Protestant,ger,20
1677,Magdeburg,Protestant,lat,8
1677,Mainz,Catholic,ger,7
1677,Mainz,Catholic,grc,2
1677,Mainz,Catholic,lat,7
1677,Marburg,Protestant,ger,5
1677,Marburg,Protestant,lat,30
1677,Munich,Catholic,ger,12
1677,Munich,Catholic,grc,3
1677,Munich,Catholic,lat,21
1677,Nuremberg,Protestant,ger,190
1677,Nuremberg,Protestant,lat,43
1677,Nuremberg,Protestant,unknown,2
1677,Prague,Catholic,ger,3
1677,Regensburg,Mixed,ger,13
1677,Regensburg,Mixed,lat,8
1677,Rostock,Protestant,ger,13
1677,Rostock,Protestant,lat,33
1677,Stettin,Protestant,ger,9
1677,Stettin,Protestant,lat,4
1677,Strasbourg,Mixed,ger,24
1677,Strasbourg,Mixed,lat,57
1677,Stuttgart,Protestant,ger,12
1677,Stuttgart,Protestant,lat,7
1677,Tübingen,Protestant,ger,3
1677,Tübingen,Protestant,lat,57
1677,Vienna,Catholic,ara,2
1677,Vienna,Catholic,ger,12
1677,Vienna,Catholic,ita,13
1677,Vienna,Catholic,lat,11
1677,Vienna,Catholic,ota,2
1677,Vienna,Catholic,per,2
1677,Wittenberg,Protestant,ger,62
1677,Wittenberg,Protestant,grc,2
1677,Wittenberg,Protestant,heb,4
1677,Wittenberg,Protestant,lat,264
1677,Zürich,Protestant,ger,3
1677,Zürich,Protestant,lat,8
1678,Altdorf,Protestant,ger,47
1678,Altdorf,Protestant,lat,69
1678,Altenburg,Protestant,ger,40
1678,Altenburg,Protestant,grc,4
1678,Altenburg,Protestant,heb,3
1678,Altenburg,Protestant,lat,24
1678,Augsburg,Mixed,ger,23
1678,Augsburg,Mixed,lat,10
1678,Basel,Protestant,ger,11
1678,Basel,Protestant,ita,4
1678,Basel,Protestant,lat,12
1678,Berlin,Protestant,ger,35
1678,Berlin,Protestant,grc,1
1678,Berlin,Protestant,heb,2
1678,Berlin,Protestant,lat,9
1678,Braunschweig,Protestant,ger,12
1678,Braunschweig,Protestant,lat,7
1678,Braunschweig,Protestant,unknown,2
1678,Bremen,Protestant,ger,8
1678,Bremen,Protestant,lat,5
1678,Breslau,Protestant,ger,8
1678,Breslau,Protestant,lat,8
1678,Cologne,Catholic,fre,7
1678,Cologne,Catholic,ger,4
1678,Cologne,Catholic,lat,25
1678,Danzig,Mixed,ger,10
1678,Danzig,Mixed,heb,1
1678,Danzig,Mixed,lat,20
1678,Dresden,Protestant,fre,1
1678,Dresden,Protestant,ger,81
1678,Dresden,Protestant,lat,37
1678,Dresden,Protestant,unknown,1
1678,Erfurt,Mixed,ger,22
1678,Erfurt,Mixed,grc,1
1678,Erfurt,Mixed,lat,31
1678,Frankfurt (Oder),Protestant,ger,17
1678,Frankfurt (Oder),Protestant,grc,2
1678,Frankfurt (Oder),Protestant,lat,46
1678,Frankfurt am Main,Mixed,ger,82
1678,Frankfurt am Main,Mixed,heb,1
1678,Frankfurt am Main,Mixed,lat,73
1678,Frankfurt am Main,Mixed,syc,1
1678,Frankfurt am Main,Mixed,unknown,3
1678,Giessen,Protestant,ger,8
1678,Giessen,Protestant,lat,35
1678,Gotha,Protestant,ger,23
1678,Gotha,Protestant,grc,1
1678,Gotha,Protestant,heb,1
1678,Gotha,Protestant,lat,16
1678,Greifswald,Protestant,ger,7
1678,Greifswald,Protestant,lat,14
1678,Greifswald,Protestant,unknown,1
1678,Göttingen,Protestant,lat,1
1678,Halle,Protestant,ger,43
1678,Halle,Protestant,lat,11
1678,Hamburg,Protestant,ger,67
1678,Hamburg,Protestant,lat,30
1678,Hamburg,Protestant,unknown,2
1678,Hannover,Protestant,fre,1
1678,Hannover,Protestant,ger,10
1678,Hannover,Protestant,ita,1
1678,Hannover,Protestant,lat,6
1678,Hannover,Protestant,unknown,1
1678,Heidelberg,Protestant,fre,1
1678,Heidelberg,Protestant,ger,2
1678,Heidelberg,Protestant,grc,2
1678,Heidelberg,Protestant,lat,28
1678,Helmstedt,Protestant,ger,33
1678,Helmstedt,Protestant,gre,1
1678,Helmstedt,Protestant,lat,75
1678,Ingolstadt,Catholic,ger,4
1678,Ingolstadt,Catholic,lat,16
1678,Jena,Protestant,arc,2
1678,Jena,Protestant,fre,4
1678,Jena,Protestant,ger,84
1678,Jena,Protestant,grc,2
1678,Jena,Protestant,heb,5
1678,Jena,Protestant,ita,2
1678,Jena,Protestant,lat,276
1678,Jena,Protestant,unknown,1
1678,Königsberg,Protestant,ger,19
1678,Königsberg,Protestant,lat,15
1678,Leipzig,Protestant,ger,202
1678,Leipzig,Protestant,grc,5
1678,Leipzig,Protestant,heb,4
1678,Leipzig,Protestant,ita,1
1678,Leipzig,Protestant,lat,276
1678,Leipzig,Protestant,syc,2
1678,Leipzig,Protestant,unknown,2
1678,Lübeck,Protestant,ger,2
1678,Lübeck,Protestant,lat,4
1678,Magdeburg,Protestant,ger,11
1678,Magdeburg,Protestant,lat,5
1678,Mainz,Catholic,ger,7
1678,Mainz,Catholic,lat,20
1678,Marburg,Protestant,ger,7
1678,Marburg,Protestant,lat,18
1678,Munich,Catholic,ger,24
1678,Munich,Catholic,ita,1
1678,Munich,Catholic,lat,24
1678,Nuremberg,Protestant,ger,185
1678,Nuremberg,Protestant,grc,2
1678,Nuremberg,Protestant,ita,2
1678,Nuremberg,Protestant,lat,37
1678,Nuremberg,Protestant,unknown,5
1678,Prague,Catholic,ger,7
1678,Regensburg,Mixed,ger,9
1678,Regensburg,Mixed,lat,9
1678,Rostock,Protestant,ger,8
1678,Rostock,Protestant,heb,1
1678,Rostock,Protestant,lat,38
1678,Stettin,Protestant,ger,29
1678,Stettin,Protestant,lat,12
1678,Strasbourg,Mixed,fre,1
1678,Strasbourg,Mixed,ger,13
1678,Strasbourg,Mixed,lat,30
1678,Strasbourg,Mixed,unknown,1
1678,Stuttgart,Protestant,ger,4
1678,Stuttgart,Protestant,lat,4
1678,Tübingen,Protestant,ger,4
1678,Tübingen,Protestant,lat,42
1678,Vienna,Catholic,ger,70
1678,Vienna,Catholic,ita,11
1678,Vienna,Catholic,lat,12
1678,Wittenberg,Protestant,ger,47
1678,Wittenberg,Protestant,gre,1
1678,Wittenberg,Protestant,heb,1
1678,Wittenberg,Protestant,lat,213
1678,Wittenberg,Protestant,unknown,1
1678,Zürich,Protestant,ger,6
1678,Zürich,Protestant,lat,4
1679,Altdorf,Protestant,ger,33
1679,Altdorf,Protestant,heb,1
1679,Altdorf,Protestant,lat,68
1679,Altenburg,Protestant,ger,18
1679,Altenburg,Protestant,grc,3
1679,Altenburg,Protestant,heb,3
1679,Altenburg,Protestant,lat,21
1679,Augsburg,Mixed,ger,36
1679,Augsburg,Mixed,lat,25
1679,Augsburg,Mixed,unknown,1
1679,Basel,Protestant,fre,3
1679,Basel,Protestant,ger,7
1679,Basel,Protestant,lat,20
1679,Basel,Protestant,unknown,1
1679,Berlin,Protestant,fre,1
1679,Berlin,Protestant,ger,16
1679,Berlin,Protestant,heb,1
1679,Berlin,Protestant,lat,10
1679,Braunschweig,Protestant,ger,19
1679,Braunschweig,Protestant,lat,5
1679,Bremen,Protestant,ger,4
1679,Bremen,Protestant,lat,12
1679,Breslau,Protestant,ger,26
1679,Breslau,Protestant,lat,7
1679,Cologne,Catholic,fre,1
1679,Cologne,Catholic,ger,4
1679,Cologne,Catholic,lat,35
1679,Danzig,Mixed,ger,7
1679,Danzig,Mixed,lat,13
1679,Danzig,Mixed,pol,1
1679,Dresden,Protestant,ger,70
1679,Dresden,Protestant,lat,22
1679,Erfurt,Mixed,ger,12
1679,Erfurt,Mixed,lat,36
1679,Frankfurt (Oder),Protestant,ger,11
1679,Frankfurt (Oder),Protestant,lat,43
1679,Frankfurt am Main,Mixed,fre,7
1679,Frankfurt am Main,Mixed,ger,84
1679,Frankfurt am Main,Mixed,lat,62
1679,Frankfurt am Main,Mixed,unknown,2
1679,Giessen,Protestant,ger,7
1679,Giessen,Protestant,lat,23
1679,Gotha,Protestant,ger,18
1679,Gotha,Protestant,grc,1
1679,Gotha,Protestant,heb,1
1679,Gotha,Protestant,lat,15
1679,Greifswald,Protestant,ger,5
1679,Greifswald,Protestant,lat,11
1679,Göttingen,Protestant,ger,3
1679,Göttingen,Protestant,lat,2
1679,Halle,Protestant,ger,47
1679,Halle,Protestant,lat,7
1679,Hamburg,Protestant,fre,1
1679,Hamburg,Protestant,ger,41
1679,Hamburg,Protestant,lat,34
1679,Hamburg,Protestant,unknown,1
1679,Hannover,Protestant,ger,12
1679,Hannover,Protestant,ita,1
1679,Hannover,Protestant,lat,8
1679,Heidelberg,Protestant,ger,5
1679,Heidelberg,Protestant,lat,22
1679,Helmstedt,Protestant,ger,19
1679,Helmstedt,Protestant,gre,1
1679,Helmstedt,Protestant,lat,82
1679,Ingolstadt,Catholic,ger,3
1679,Ingolstadt,Catholic,lat,7
1679,Jena,Protestant,fre,1
1679,Jena,Protestant,ger,92
1679,Jena,Protestant,grc,3
1679,Jena,Protestant,heb,1
1679,Jena,Protestant,ita,2
1679,Jena,Protestant,lat,247
1679,Jena,Protestant,unknown,1
1679,Königsberg,Protestant,ger,16
1679,Königsberg,Protestant,heb,1
1679,Königsberg,Protestant,ita,1
1679,Königsberg,Protestant,lat,18
1679,Königsberg,Protestant,unknown,1
1679,Leipzig,Protestant,ara,1
1679,Leipzig,Protestant,ger,181
1679,Leipzig,Protestant,grc,4
1679,Leipzig,Protestant,heb,2
1679,Leipzig,Protestant,ita,1
1679,Leipzig,Protestant,lat,232
1679,Leipzig,Protestant,unknown,1
1679,Lübeck,Protestant,dan,1
1679,Lübeck,Protestant,ger,3
1679,Lübeck,Protestant,lat,3
1679,Lübeck,Protestant,unknown,1
1679,Magdeburg,Protestant,ger,23
1679,Magdeburg,Protestant,lat,16
1679,Mainz,Catholic,ger,2
1679,Mainz,Catholic,grc,1
1679,Mainz,Catholic,lat,11
1679,Marburg,Protestant,ger,6
1679,Marburg,Protestant,lat,18
1679,Munich,Catholic,ger,23
1679,Munich,Catholic,grc,1
1679,Munich,Catholic,ita,1
1679,Munich,Catholic,lat,16
1679,Nuremberg,Protestant,dut,1
1679,Nuremberg,Protestant,fre,1
1679,Nuremberg,Protestant,ger,173
1679,Nuremberg,Protestant,grc,1
1679,Nuremberg,Protestant,ita,4
1679,Nuremberg,Protestant,lat,38
1679,Nuremberg,Protestant,unknown,3
1679,Prague,Catholic,ger,3
1679,Regensburg,Mixed,ger,8
1679,Regensburg,Mixed,lat,7
1679,Rostock,Protestant,ger,5
1679,Rostock,Protestant,lat,21
1679,Stettin,Protestant,ger,14
1679,Stettin,Protestant,lat,6
1679,Strasbourg,Mixed,fre,2
1679,Strasbourg,Mixed,ger,19
1679,Strasbourg,Mixed,lat,41
1679,Stuttgart,Protestant,ger,18
1679,Stuttgart,Protestant,lat,2
1679,Tübingen,Protestant,ger,5
1679,Tübingen,Protestant,lat,33
1679,Vienna,Catholic,ger,13
1679,Vienna,Catholic,ita,3
1679,Vienna,Catholic,lat,8
1679,Vienna,Catholic,spa,1
1679,Wittenberg,Protestant,arc,1
1679,Wittenberg,Protestant,ger,28
1679,Wittenberg,Protestant,grc,2
1679,Wittenberg,Protestant,heb,4
1679,Wittenberg,Protestant,lat,205
1679,Zürich,Protestant,ger,6
1679,Zürich,Protestant,lat,6
1680,Altdorf,Protestant,ger,37
1680,Altdorf,Protestant,grc,1
1680,Altdorf,Protestant,heb,2
1680,Altdorf,Protestant,lat,70
1680,Altdorf,Protestant,unknown,1
1680,Altdorf,Protestant,yid,1
1680,Altenburg,Protestant,ger,19
1680,Altenburg,Protestant,lat,6
1680,Augsburg,Mixed,arc,1
1680,Augsburg,Mixed,ger,29
1680,Augsburg,Mixed,ita,1
1680,Augsburg,Mixed,lat,13
1680,Basel,Protestant,ger,5
1680,Basel,Protestant,grc,1
1680,Basel,Protestant,lat,26
1680,Berlin,Protestant,fre,1
1680,Berlin,Protestant,ger,22
1680,Berlin,Protestant,lat,12
1680,Braunschweig,Protestant,ger,31
1680,Braunschweig,Protestant,lat,8
1680,Braunschweig,Protestant,unknown,1
1680,Bremen,Protestant,ger,6
1680,Bremen,Protestant,lat,6
1680,Breslau,Protestant,ger,42
1680,Breslau,Protestant,lat,11
1680,Breslau,Protestant,pol,1
1680,Cologne,Catholic,fre,1
1680,Cologne,Catholic,ger,7
1680,Cologne,Catholic,lat,44
1680,Danzig,Mixed,ger,14
1680,Danzig,Mixed,lat,26
1680,Danzig,Mixed,pol,1
1680,Dresden,Protestant,ger,68
1680,Dresden,Protestant,lat,19
1680,Erfurt,Mixed,ger,27
1680,Erfurt,Mixed,lat,39
1680,Frankfurt (Oder),Protestant,ger,7
1680,Frankfurt (Oder),Protestant,ita,1
1680,Frankfurt (Oder),Protestant,lat,31
1680,Frankfurt am Main,Mixed,fre,1
1680,Frankfurt am Main,Mixed,ger,98
1680,Frankfurt am Main,Mixed,gez,1
1680,Frankfurt am Main,Mixed,grc,1
1680,Frankfurt am Main,Mixed,ita,1
1680,Frankfurt am Main,Mixed,lat,72
1680,Frankfurt am Main,Mixed,unknown,5
1680,Giessen,Protestant,ger,5
1680,Giessen,Protestant,lat,25
1680,Gotha,Protestant,ger,22
1680,Gotha,Protestant,lat,9
1680,Greifswald,Protestant,ger,12
1680,Greifswald,Protestant,lat,30
1680,Göttingen,Protestant,ger,1
1680,Göttingen,Protestant,lat,2
1680,Halle,Protestant,ger,18
1680,Halle,Protestant,lat,5
1680,Hamburg,Protestant,ger,67
1680,Hamburg,Protestant,grc,1
1680,Hamburg,Protestant,lat,13
1680,Hamburg,Protestant,unknown,1
1680,Hannover,Protestant,ger,13
1680,Hannover,Protestant,ita,1
1680,Hannover,Protestant,lat,10
1680,Heidelberg,Protestant,ger,5
1680,Heidelberg,Protestant,lat,35
1680,Helmstedt,Protestant,ger,25
1680,Helmstedt,Protestant,lat,81
1680,Ingolstadt,Catholic,ger,4
1680,Ingolstadt,Catholic,lat,7
1680,Jena,Protestant,ger,73
1680,Jena,Protestant,grc,3
1680,Jena,Protestant,heb,3
1680,Jena,Protestant,lat,276
1680,Jena,Protestant,unknown,1
1680,Königsberg,Protestant,ger,14
1680,Königsberg,Protestant,lat,24
1680,Leipzig,Protestant,arm,1
1680,Leipzig,Protestant,fre,1
1680,Leipzig,Protestant,ger,161
1680,Leipzig,Protestant,grc,1
1680,Leipzig,Protestant,heb,1
1680,Leipzig,Protestant,lat,197
1680,Leipzig,Protestant,pol,1
1680,Leipzig,Protestant,unknown,4
1680,Lübeck,Protestant,ger,5
1680,Lübeck,Protestant,lat,2
1680,Magdeburg,Protestant,ger,24
1680,Magdeburg,Protestant,lat,4
1680,Mainz,Catholic,ger,4
1680,Mainz,Catholic,lat,9
1680,Marburg,Protestant,ger,2
1680,Marburg,Protestant,lat,30
1680,Marburg,Protestant,unknown,1
1680,Munich,Catholic,ger,19
1680,Munich,Catholic,ita,3
1680,Munich,Catholic,lat,15
1680,Munich,Catholic,unknown,1
1680,Nuremberg,Protestant,fre,1
1680,Nuremberg,Protestant,ger,176
1680,Nuremberg,Protestant,heb,1
1680,Nuremberg,Protestant,ita,2
1680,Nuremberg,Protestant,lat,36
1680,Nuremberg,Protestant,unknown,1
1680,Prague,Catholic,ger,5
1680,Regensburg,Mixed,ger,18
1680,Regensburg,Mixed,ita,2
1680,Regensburg,Mixed,lat,15
1680,Regensburg,Mixed,unknown,1
1680,Rostock,Protestant,ger,9
1680,Rostock,Protestant,lat,28
1680,Stettin,Protestant,ger,32
1680,Stettin,Protestant,lat,18
1680,Strasbourg,Mixed,fre,5
