year_of_publication,country_of_publication,primary_language_code,count
2000,sw,mul,1
2000,xr,ger,1
2000,fi,,1
2000,alu,eng,1
2000,US,por,1
2000,bw,eng,1
2000,ca,fre,1
2000,ic,eng,1
2000,it,mmm,1
2000,no,swe,1
2000,be,ger,1
2000,us,fra,1
2000,cz,eng,1
2000,sg,eng,1
2000,fi,fre,1
2000,vc,eng,1
2000,ca,eng,1
2000,xx,nor,1
2000,eu,mmm,1
2000,mdu,eng,1
2000,1,,1
2000,lh,ger,1
2000,ve,spa,1
2000,mx,spa,1
2000,ja,eng,1
2000,xxu,,1
2000,tw,mmm,1
2000,sa,eng,1
2000,ru,eng,1
2000,dk,swe,1
2000,sw,zxx,1
2000,hiu,eng,1
2000,ch,eng,1
2000,po,ger,1
2000,er,ger,1
2000,eu,zxx,1
2000,pl,fre,1
2000,gf,fre,1
2000,de,fre,1
2000,wlk,eng,1
2000,|||,,1
2000,,eng,1
2000,fg,fre,1
2000,ii,fre,1
2000,,,1
2000,nl,mmm,1
2000,ES,por,1
2000,fi,ger,1
2000,gw,nob,1
2000,at,ger,1
2000,nl,fra,1
2000,gw,zxx,1
2000,ch,mul,1
2000,|,ger,1
2000,onc,eng,1
2000,us,zxx,1
2000,ne,dut,1
2000,ii,mul,1
2000,in,san,1
2000,at,dui,1
2000,ch,mmm,1
2000,no,dan,1
2000,gw,epo,1
2000,hu,eng,1
2000,gl,2000,1
2000,us,lat,1
2000,er,est,1
2000,gs,ger,1
2000,mau,eng,1
2000,LU,por,1
2000,gb,fre,1
2000,ctu,eng,1
2000,de,lat,1
2000,ir,per,1
2000,nl,chi,1
2000,cau,eng,1
2000,sp,eng,1
2000,xxk,fre,1
2000,ch,ger,1
2000,no,2000,1
2000,ru,rus,1
2000,ch,dui,1
2000,  ,,1
2000,in,eng,1
2000,po,eng,1
2000,bu,ger,1
2000,zz,mul,1
2000,xxu,ger,1
2000,fr,ita,1
2000,tz,eng,1
2000,gw,mul,1
2000,lu,fin,1
2001,gw,ger,896
2001,gw,eng,834
2001,dk,2001,326
2001,fr,fre,233
2001,pl,pol,220
2001,sw,swe,158
2001,xx,,112
2001,xxu,eng,106
2001,xx,eng,99
2001,no,nob,94
2001,xxk,eng,81
2001,PT,por,69
2001,nl,eng,66
2001,gb,eng,57
2001,us,eng,53
2001,sw,eng,49
2001,pl,eng,44
2001,fi,eng,37
2001,fi,fin,35
2001,no#,nob,32
2001,sz,ger,26
2001,it,ita,23
2001,au,ger,23
2001,no,eng,21
2001,ne,eng,21
2001,fi,swe,18
2001,de,ger,18
2001,enk,eng,17
2001,dk,dan,14
2001,de,dui,13
2001,nl,ned,11
2001,es,spa,10
2001,us,2001,9
2001,de,eng,8
2001,no,nor,8
2001,eu,eng,8
2001,er,eng,7
2001,no,nno,7
2001,sw,,7
2001,xxc,eng,7
2001,,2001,7
2001,xxu,,7
2001,it,eng,6
2001,no#,nno,6
2001,fr,eng,6
2001,xx,zxx,6
2001,xx,ger,6
2001,it,ger,6
2001,gw,,6
2001,sp,spa,6
2001,no,,5
2001,xx,swe,5
2001,sp,ger,5
2001,fr,mul,5
2001,gw,fre,5
2001,xxk,,5
2001,gw,spa,5
2001,pl,ger,5
2001,se,2001,5
2001,onc,eng,4
2001,au,eng,4
2001,xr,cze,4
2001,lu,ger,4
2001,be,fre,4
2001,ch,fre,4
2001,lu,eng,3
2001,gw,zxx,3
2001,no#,eng,3
2001,nl,fra,3
2001,pl,,3
2001,fi,,3
2001,gw,ita,3
2001,mau,eng,3
2001,xr,eng,3
2001,se,swe,3
2001,xx,ita,3
2001,er,est,2
2001,,,2
2001,sz,fre,2
2001,ru,rus,2
2001,nyu,eng,2
2001,pau,eng,2
2001,dk,nor,2
2001,gb,2001,2
2001,po,por,2
2001,us,fre,2
2001,fr,,2
2001,de,2001,2
2001,cau,eng,2
2001,hu,ger,2
2001,ii-,eng,2
2001,ii,eng,2
2001,fr,mmm,2
2001,no,zxx,2
2001,at,eng,2
2001,  ,,2
2001,sp,eng,2
2001,sw,dan,2
2001,ir,per,2
2001,gp,mul,2
2001,xx,fre,2
2001,es,mul,2
2001,,eng,1
2001,ag,spa,1
2001,sz,eng,1
2001,fi,ger,1
2001,pg,ger,1
2001,de,spa,1
2001,gw,lat,1
2001,li,eng,1
2001,ja,eng,1
2001,xr,zxx,1
2001,flu,eng,1
2001,dk,eng,1
2001,hu,eng,1
2001,us,spa,1
2001,fi,zxx,1
2001,ES,por,1
2001,sz,ita,1
2001,ch,mmm,1
2001,gb,ger,1
2001,fr,spa,1
2001,sg,eng,1
2001,it,fre,1
2001,lh,ger,1
2001,de,ned,1
2001,pr-,spa,1
2001,in,eng,1
2001,ic,2001,1
2001,pl,cze,1
2001,rb,srp,1
2001,no#,,1
2001,at,ger,1
2001,gf,fre,1
2001,et,eng,1
2001,de,ita,1
2001,xx,jpn,1
2001,de,fre,1
2001,fr,fra,1
2001,xx,por,1
2001,mnu,eng,1
2001,ch,dui,1
2001,bl,por,1
2001,vm,eng,1
2001,|,eng,1
2001,be,eng,1
2001,de,mmm,1
2001,rm,rum,1
2001,ne,,1
2001,no#,mul,1
2001,zz,eng,1
2001,xx,nor,1
2001,lb,fre,1
2001,ne,fre,1
2001,IT,por,1
2001,dcu,eng,1
2001,nl,mul,1
2001,fr,2001,1
2001,gb,fra,1
2001,ilu,eng,1
2001,de,mul,1
2001,gb,fre,1
2001,ca,fre,1
2001,xx,dan,1
2001,sa,eng,1
2001,ko,eng,1
2001,si,eng,1
2001,fr,zxx,1
2001,sw,nor,1
2001,fr,ger,1
2001,DE,por,1
2001,no#,ger,1
2001,no,2001,1
2001,pl,zxx,1
2001,mx,spa,1
2001,nl,dui,1
2001,it,mul,1
2001,de,lat,1
2001,bu,eng,1
2001,fr,por,1
2001,nl,ger,1
2001,ch,ita,1
2001,er,ger,1
2001,ch,eng,1
2002,gw,eng,852
2002,gw,ger,812
2002,dk,2002,336
2002,fr,fre,258
2002,pl,pol,211
2002,sw,swe,205
2002,xx,,144
2002,xxu,eng,106
2002,PT,por,104
2002,xxk,eng,95
2002,xx,eng,80
2002,no,nob,78
2002,sw,eng,74
2002,gb,eng,66
2002,pl,eng,66
2002,us,eng,57
2002,fi,fin,43
2002,fi,eng,41
2002,nl,eng,37
2002,sz,ger,30
2002,de,ger,28
2002,au,ger,28
2002,no,eng,25
2002,it,ita,25
2002,no#,nob,24
2002,enk,eng,22
2002,fi,swe,19
2002,no,nor,16
2002,xx,fre,16
2002,ne,eng,13
2002,de,dui,12
2002,dk,eng,10
2002,gw,fre,10
2002,nl,ned,10
2002,be,fre,9
2002,de,eng,9
2002,fr,eng,8
2002,no#,eng,8
2002,us,2002,8
2002,fr,mul,8
2002,no,,7
2002,dk,dan,7
2002,gw,,7
2002,sp,ger,6
2002,eu,eng,6
2002,es,spa,6
2002,xxu,,6
2002,gb,2002,6
2002,fr,fra,5
2002,xxc,eng,5
2002,ii,eng,5
2002,no,nno,5
2002,it,mul,5
2002,ch,fre,5
2002,pl,ger,5
2002,de,2002,4
2002,nyu,eng,4
2002,au,eng,4
2002,fr,zxx,4
2002,eu,mmm,4
2002,xxk,,4
2002,ca,eng,4
2002,sp,spa,4
2002,dcu,eng,4
2002,xxu,por,3
2002,ne,ger,3
2002,pl,spa,3
2002,xx,ita,3
2002,lu,ger,3
2002,FR,por,3
2002,be,lat,3
2002,mc,fre,3
2002,er,eng,3
2002,gw,lat,3
2002,sz,fre,3
2002,dk,swe,3
2002,cau,eng,2
2002,ke,eng,2
2002,nl,mul,2
2002,ma,fre,2
2002,be,ned,2
2002,xx,spa,2
2002,po,eng,2
2002,sw,,2
2002,mw,eng,2
2002,sx,eng,2
2002,IT,por,2
2002,eu,fre,2
2002,|,lat,2
2002,it,fre,2
2002,no#,mul,2
2002,re,fre,2
2002,nl,dui,2
2002,gb,zxx,2
2002,cn,eng,2
2002,lh,ger,2
2002,ca,fre,2
2002,bcc,eng,2
2002,xr,cze,2
2002,fi,zxx,2
2002,ne,,2
2002,no#,nno,2
2002,lu,eng,2
2002,pt,por,2
2002,no,2002,2
2002,de,fre,2
2002,it,ger,2
2002,xx,zxx,2
2002,iau,eng,1
2002,zz,eng,1
2002,sp,cat,1
2002,fi,,1
2002,de,mmm,1
2002,xxu,zxx,1
2002,de,mul,1
2002,gw,spa,1
2002,be,fra,1
2002,xr,zxx,1
2002,ph,eng,1
2002,sw,nor,1
2002,gb,fra,1
2002,fi,fre,1
2002,no#,ger,1
2002,tu,tur,1
2002,ja,eng,1
2002,gw,chi,1
2002,be,eng,1
2002,zz,fre,1
2002,ru,rus,1
2002,cou,eng,1
2002,gb,fre,1
2002,ch,mul,1
2002,es,mul,1
2002,mau,eng,1
2002,er,ger,1
2002,cl,spa,1
2002,ge,ger,1
2002,it,eng,1
2002,|||,,1
2002,au,,1
2002,DE,por,1
2002,lu,mis,1
2002,dk,spa,1
2002,sw,fre,1
2002,pl,fre,1
2002,nl,ger,1
2002,no#,swe,1
2002,,eng,1
2002,flu,eng,1
2002,at,eng,1
2002,va,ita,1
2002,sg,eng,1
2002,fr,spa,1
2002,ch,ger,1
2002,de,zxx,1
2002,it,ned,1
2002,it,fra,1
2002,|,ger,1
2002,it,,1
2002,pl,,1
2002,ch,lat,1
2002,cu,eng,1
2002,nc,fre,1
2002,cc,zxx,1
2002,quc,eng,1
2002,pau,eng,1
2002,de,spa,1
2002,ne,dut,1
2002,sp,fre,1
2002,pl,mmm,1
2002,fr,ger,1
2002,gw,mul,1
2002,mo,eng,1
2002,fi,ger,1
2002,fr,lat,1
2002,gau,eng,1
2002,xx,swe,1
2002,nju,eng,1
2002,hu,ger,1
2002,,2002,1
2002,se,swe,1
2002,no,ger,1
2002,BR,por,1
2002,xx,2002,1
2002,nju,,1
2002,xr,eng,1
2002,fr,por,1
2002,bl,por,1
2002,gb,lat,1
2002,GB,por,1
2002,mx,spa,1
2002,se,zwe,1
2002,xx,fin,1
2002,at,ger,1
2002,vau,eng,1
2002,sz,eng,1
2002,ug,eng,1
2002,cm,eng,1
2002,po,por,1
2002,no,mul,1
2002,gw,zxx,1
2002,my,eng,1
2002,it,lat,1
2002,de,fra,1
2002,xx,ger,1
2002,pe,spa,1
2002,tn,fre,1
2002,rm,ger,1
2002,rh,eng,1
2002,rm,rum,1
2002,ch,eng,1
2002,bu,,1
2002,us,zxx,1
2002,pl,rus,1
2002,fr,mmm,1
2002,gb,mul,1
2002,li,eng,1
2002,fr,2002,1
2003,gw,eng,1161
2003,gw,ger,919
2003,dk,2003,309
2003,fr,fre,250
2003,pl,pol,232
2003,sw,swe,202
2003,xx,,158
2003,xxk,eng,96
2003,xxu,eng,95
2003,xx,eng,85
2003,pl,eng,81
2003,sw,eng,78
2003,no,nob,77
2003,nl,eng,69
2003,PT,por,60
2003,gb,eng,58
2003,us,eng,53
2003,fi,eng,42
2003,au,ger,35
2003,fi,fin,28
2003,de,ger,27
2003,sz,ger,27
2003,no#,nob,24
2003,no,eng,23
2003,enk,eng,21
2003,fr,zxx,19
2003,it,ita,18
2003,ne,eng,17
2003,fi,swe,16
2003,fr,eng,16
2003,no#,eng,16
2003,sp,spa,12
2003,de,dui,12
2003,sw,,10
2003,nyu,eng,9
2003,nl,ned,9
2003,fr,,9
2003,us,2003,9
2003,it,eng,9
2003,xr,cze,8
2003,eu,eng,8
2003,sz,eng,8
2003,dk,eng,8
2003,pl,ger,8
2003,fr,mul,8
2003,es,spa,7
2003,de,eng,7
2003,gw,,7
2003,dk,dan,6
2003,ch,fre,6
2003,xxk,,6
2003,no,nor,6
2003,xxu,,5
2003,lu,ger,5
2003,be,fre,4
2003,gw,lat,4
2003,xx,swe,4
2003,xx,ger,4
2003,au,eng,4
2003,fi,,4
2003,xx,ita,4
2003,be,eng,3
2003,xx,fin,3
2003,fr,spa,3
2003,no#,nno,3
2003,ru,rus,3
2003,mau,eng,3
2003,dcu,eng,3
2003,no,mul,3
2003,no#,mul,3
2003,no,,3
2003,ca,fre,3
2003,de,mul,3
2003,dk,mul,3
2003,inu,eng,3
2003,er,est,3
2003,no,nno,3
2003,cau,eng,2
2003,se,eng,2
2003,nju,eng,2
2003,cl,spa,2
2003,va,ita,2
2003,|,ger,2
2003,flu,eng,2
2003,hu,eng,2
2003,sp,ger,2
2003,it,ger,2
2003,ve,spa,2
2003,ca,eng,2
2003,xx,spa,2
2003,ru,eng,2
2003,in,eng,2
2003,gb,2003,2
2003,rm,rum,2
2003,pl,fre,2
2003,xx,fre,2
2003,lu,eng,2
2003,se,zwe,2
2003,it,,2
2003,zz,eng,2
2003,se,swe,2
2003,zz,fre,2
2003,wiu,eng,1
2003,rm,,1
2003,gb,spa,1
2003,ES,por,1
2003,nl,fre,1
2003,gw,zxx,1
2003,de,spa,1
2003,uuu,eng,1
2003,pl,swe,1
2003,,2003,1
2003,xx,2003,1
2003,it,mul,1
2003,mtu,eng,1
2003,lh,ger,1
2003,it,mmm,1
2003,ch,eng,1
2003,se,grk,1
2003,ph,eng,1
2003,pe,spa,1
2003,sw,mul,1
2003,cn,eng,1
2003,hu,hun,1
2003,fr,...,1
2003,xxk,fre,1
2003,ii,fre,1
2003,nz,eng,1
2003,xx,zxx,1
2003,br,por,1
2003,sp,lat,1
2003,mc,fre,1
2003,vtu,eng,1
2003,sz,fre,1
2003,xxu,pol,1
2003,sw,ger,1
2003,ch,chi,1
2003,de,fre,1
2003,de,gmh,1
2003,ncu,eng,1
2003,mx,mmm,1
2003,no,swe,1
2003,fr,fra,1
2003,de,fra,1
2003,xx,lat,1
2003,sp,cat,1
2003,gb,fre,1
2003,il,eng,1
2003,xx,rus,1
2003,xxc,eng,1
2003,yu,mul,1
2003,pl,bel,1
2003,vc,eng,1
2003,re,fre,1
2003,xxc,,1
2003,au,,1
2003,xxu,zxx,1
2003,us,mmm,1
2003,cc,eng,1
2003,me,mul,1
2003,gw,fre,1
2003,bcc,eng,1
2003,be,ger,1
2003,er,eng,1
2003,ST ,por,1
2003,pl,ang,1
2003,xxk,zxx,1
2003,miu,eng,1
2003,fr,cos,1
2003,gb,mmm,1
2003,fr,mmm,1
2003,de,jap,1
2003,nc,fre,1
2003,oo,ger,1
2003,de,2003,1
2003,dk,swe,1
2003,ch,ger,1
2003,be,por,1
2003,it,fre,1
2003,BR,por,1
2003,sp,ita,1
2003,be,2003,1
2003,ch,mul,1
2003,ii,mul,1
2003,eu,mmm,1
2003,hu,ger,1
2003,no,dan,1
2003,nl,mul,1
2003,LU,por,1
2003,fr,ger,1
2003,GB,por,1
2003,pl,ita,1
2003,pau,eng,1
2003,br,eng,1
2003,,,1
2003,gb,lat,1
2003,ne,fre,1
2003,fr,lat,1
2003,cn,mul,1
2003,ne,,1
2003,mx,spa,1
2003,gw,spa,1
2004,gw,eng,1965
2004,gw,ger,985
2004,dk,2004,341
2004,fr,fre,259
2004,pl,pol,254
2004,sw,swe,166
2004,xx,,159
2004,xx,eng,96
2004,xxu,eng,94
2004,pl,eng,86
2004,PT,por,82
2004,no,nob,76
2004,xxk,eng,64
2004,fi,eng,61
2004,us,eng,59
2004,gb,eng,57
2004,nl,eng,53
2004,sw,eng,48
2004,au,ger,35
2004,no,eng,34
2004,de,ger,31
2004,no#,nob,29
2004,fi,fin,28
2004,sz,ger,27
2004,fi,swe,27
2004,it,ita,23
2004,enk,eng,20
2004,dk,dan,15
2004,fr,zxx,14
2004,ne,eng,14
2004,de,dui,12
2004,sw,,10
2004,er,eng,9
2004,nyu,eng,9
2004,no#,eng,9
2004,de,eng,9
2004,nl,ned,8
2004,no,,8
2004,fr,mul,8
2004,no,nor,8
2004,fr,,8
2004,mau,eng,8
2004,nju,eng,7
2004,fr,mmm,6
2004,eu,eng,6
2004,xxc,eng,6
2004,pl,ger,6
2004,es,spa,6
2004,gw,,6
2004,ch,fre,5
2004,it,ger,5
2004,xr,eng,5
2004,gw,fre,5
2004,be,fre,4
2004,sx,eng,4
2004,sw,fiu,4
2004,sp,spa,4
2004,xx,swe,4
2004,dk,eng,4
2004,fi,ger,4
2004,it,eng,4
2004,sw,ara,4
2004,zz,fre,3
2004,xxk,,3
2004,xx,spa,3
2004,xxu,,3
2004,no,nno,3
2004,lu,eng,3
2004,fi,zxx,3
2004,xr,cze,3
2004,mx,spa,3
2004,se,eng,3
2004,ke,eng,3
2004,no,swe,3
2004,xx,ger,3
2004,sp,eng,2
2004,pl,ita,2
2004,de,mul,2
2004,lu,ger,2
2004,cau,eng,2
2004,xx,slv,2
2004,xx,fre,2
2004,pau,eng,2
2004,xx,ita,2
2004,sz,ita,2
2004,gw,pol,2
2004,ii,fre,2
2004,sz,fre,2
2004,sz,eng,2
2004,eu,fre,2
2004,gw,spa,2
2004,fr,fra,2
2004,ne,ger,2
2004,be,ger,2
2004,nl,dui,2
2004,at,ger,2
2004,no,mul,2
2004,xv,eng,2
2004,au,eng,1
2004,it,mul,1
2004,se,swe,1
2004,fr,ger,1
2004,us,2004,1
2004,be,eng,1
2004,CS,por,1
2004,sw,spa,1
2004,zz,eng,1
2004,it,mmm,1
2004,zz,ita,1
2004,xx,dan,1
2004,mr,eng,1
2004,fi,fre,1
2004,fi,,1
2004,cn,zxx,1
2004,ilu,eng,1
2004,gb,2004,1
2004,onc,eng,1
2004,inu,eng,1
2004,|||,,1
2004,xx,dut,1
2004,no#,nno,1
2004,ph,eng,1
2004,ea,eng,1
2004,es,mmm,1
2004,|,eng,1
2004,de,2004,1
2004,oru,eng,1
2004,ctu,eng,1
2004,xr,ger,1
2004,jp,eng,1
2004,de,lat,1
2004,ch,eng,1
2004,er,est,1
2004,es,mul,1
2004,tn,fre,1
2004,pl,spa,1
2004,no,zxx,1
2004,za,eng,1
2004,sw,mul,1
2004,lh,ger,1
2004,li,eng,1
2004,si,eng,1
2004,US,por,1
2004,no,2004,1
2004,at,swe,1
2004,es,eng,1
2004,br,por,1
2004,at,mul,1
2004,er,ger,1
2004,xx,fin,1
2004,mx,eng,1
2004,ch,mmm,1
2004,nl,ger,1
2004,au,2004,1
2004,gb,fre,1
2004,gl,2004,1
2004,xx,zxx,1
2004,BR,por,1
2004,sw,sme,1
2004,ca,eng,1
2004,mw,eng,1
2004,de,fra,1
2004,ja,eng,1
2004,bl,por,1
2004,it,,1
2004,ie,eng,1
2004,no#,mul,1
2004,sw,ger,1
2004,rm,ger,1
2004,ca,fre,1
2004,flu,eng,1
2004,ne,mul,1
2004,sw,rus,1
2004,ohu,eng,1
2004,wau,eng,1
2005,gw,eng,1814
2005,gw,ger,1086
2005,dk,2005,361
2005,fr,fre,260
2005,pl,pol,248
2005,sw,swe,197
2005,xx,,176
2005,xx,eng,91
2005,PT,por,88
2005,sw,eng,82
2005,no,nob,78
2005,pl,eng,76
2005,xxu,eng,74
2005,fi,eng,65
2005,xxk,eng,63
2005,nl,eng,59
2005,us,eng,53
2005,au,ger,36
2005,fi,fin,33
2005,sz,ger,33
2005,gb,eng,32
2005,de,ger,27
2005,er,eng,23
2005,ne,eng,22
2005,no,eng,22
2005,no#,nob,20
2005,fi,swe,19
2005,it,ita,18
2005,enk,eng,18
2005,sw,,17
2005,nyu,eng,15
2005,,2005,15
2005,ch,fre,13
2005,nl,ned,13
2005,dk,dan,12
2005,de,dui,12
2005,de,eng,12
2005,pl,zxx,11
2005,no,nor,9
2005,xr,eng,9
2005,fr,zxx,9
2005,sw,per,9
2005,gw,,9
2005,be,fre,9
2005,no#,eng,8
2005,xr,cze,8
2005,lu,ger,8
2005,es,spa,8
2005,gw,fre,8
2005,no,nno,7
2005,gb,2005,7
2005,xx,ita,6
2005,xxk,,5
2005,sz,fre,5
2005,sw,scr,5
2005,mau,eng,5
2005,fr,mmm,5
2005,ph,eng,4
2005,ilu,eng,4
2005,dk,eng,4
2005,pl,fre,4
2005,xx,fre,4
2005,pe,spa,4
2005,sp,spa,4
2005,fr,mul,4
2005,no#,mul,4
2005,nju,eng,4
2005,no,dan,3
2005,eu,eng,3
2005,fr,eng,3
2005,ne,,3
2005,au,eng,3
2005,sz,eng,3
2005,ru,rus,3
2005,at,eng,3
2005,|,ger,3
2005,gw,spa,3
2005,be,eng,3
2005,xx,ger,3
2005,xx,zxx,3
2005,xxu,,3
2005,de,2005,2
2005,pl,spa,2
2005,be,mul,2
2005,zz,fre,2
2005,lh,ger,2
2005,gh,eng,2
2005,eu,fre,2
2005,de,mmm,2
2005,xx,spa,2
2005,fr,,2
2005,xx,slv,2
2005,it,eng,2
2005,sp,ger,2
2005,mc,fre,2
2005,ag,spa,2
2005,gw,pol,2
2005,flu,eng,2
2005,no,swe,2
2005,us,2005,2
2005,at,ger,2
2005,si,eng,2
2005,eu,mul,2
2005,gw,ita,2
2005,de,fre,2
2005,tu,ger,1
2005,es,mmm,1
2005,nl,mmm,1
2005,ma,fre,1
2005,ca,eng,1
2005,uk,eng,1
2005,zz,eng,1
2005,lu,swe,1
2005,CN,por,1
2005,ca,fre,1
2005,no#,,1
2005,oru,eng,1
2005,ir,eng,1
2005,de,mul,1
2005,us,fre,1
2005,bl,por,1
2005,ne,dut,1
2005,gb,fre,1
2005,dcu,eng,1
2005,gw,zxx,1
2005,ES,por,1
2005,sg,eng,1
2005,pau,eng,1
2005,pl,ita,1
2005,li,eng,1
2005,ctu,eng,1
2005,sz,ita,1
2005,xxu,zxx,1
2005,no,,1
2005,xxk,spa,1
2005,no#,nno,1
2005,,eng,1
2005,gw,lat,1
2005,fr,spa,1
2005,fi,,1
2005,ii,fre,1
2005,gw,rus,1
2005,br,por,1
2005,it,,1
2005,sa,eng,1
2005,it,fre,1
2005,dk,,1
2005,pl#,pol,1
2005,nc,eng,1
2005,uy,spa,1
2005,fr,ger,1
2005,mdu,eng,1
2005,pt,por,1
2005,xx,2005,1
2005,in,eng,1
2005,sg,2005,1
2005,cau,eng,1
2005,er,est,1
2005,onc,eng,1
2005,hr,eng,1
2005,lu,est,1
2005,xxk,ger,1
2005,ch,ger,1
2005,fi,ger,1
2005,gw,cze,1
2005,xr,zxx,1
2005,ch,dui,1
2005,BR,por,1
2005,gw,dut,1
2005,de,fra,1
2005,ne,mul,1
2005,xxc,,1
2005,be,fra,1
2005,be,ned,1
2005,xx,rus,1
2005,xr,ger,1
2005,dk,zxx,1
2005,no,zxx,1
2005,fr,cpf,1
2005,it-,ita,1
2005,DE,por,1
2005,PT ,por,1
2005,lu,eng,1
2005,bw,rus,1
2005,uik,eng,1
2005,miu,eng,1
2005,xx,dui,1
2005,de,ita,1
2005,mx,spa,1
2005,eu,mmm,1
2006,gw,eng,3624
2006,gw,ger,1063
2006,dk,2006,307
2006,pl,pol,300
2006,fr,fre,268
2006,xx,,216
2006,sw,swe,190
2006,PT,por,111
2006,xx,eng,101
2006,sw,eng,95
2006,pl,eng,92
2006,xxu,eng,84
2006,no,nob,80
2006,xxk,eng,66
2006,us,eng,66
2006,nl,eng,58
2006,fi,eng,49
2006,au,ger,43
2006,fi,fin,42
2006,gb,eng,41
2006,no#,nob,33
2006,enk,eng,31
2006,no,eng,29
2006,de,ger,26
2006,de,eng,23
2006,sz,ger,22
2006,nl,ned,22
2006,it,ita,17
2006,fi,swe,16
2006,sw,,16
2006,gw,lat,16
2006,dk,dan,15
2006,nyu,eng,14
2006,xxk,,14
2006,xr,cze,14
2006,ne,eng,13
2006,no#,eng,11
2006,gw,,10
2006,xx,fre,10
2006,es,spa,10
2006,sw,som,9
2006,no,,9
2006,sw,tur,9
2006,be,fre,9
2006,dcu,eng,8
2006,sw,spa,8
2006,gw,fre,8
2006,it,ger,8
2006,lu,ger,7
2006,no#,mul,7
2006,mau,eng,7
2006,fr,,7
2006,er,eng,7
2006,pl,fre,7
2006,xx,ger,7
2006,be,eng,7
2006,flu,eng,7
2006,xr,ger,6
2006,pl,ger,6
2006,fr,mul,6
2006,au,eng,6
2006,sp,spa,6
2006,xxc,eng,6
2006,ch,fre,5
2006,no,dan,5
2006,fr,eng,5
2006,it,eng,5
2006,dk,eng,5
2006,xr,eng,5
2006,fr,mmm,5
2006,de,dui,5
2006,eu,fre,4
2006,fi,zxx,4
2006,no,nno,4
2006,er,est,4
2006,nju,eng,4
2006,ja,eng,4
2006,,2006,3
2006,se,2006,3
2006,at,ger,3
2006,fi,ger,3
2006,de,mmm,3
2006,sw,fin,3
2006,xxu,,3
2006,sp,eng,3
2006,fr,zxx,3
2006,de,2006,3
2006,eu,eng,2
2006,gw,spa,2
2006,FR,por,2
2006,us,fre,2
2006,mdu,eng,2
2006,fr,fra,2
2006,ii,eng,2
2006,gw,ita,2
2006,eu,zxx,2
2006,de,mul,2
2006,ilu,eng,2
2006,xxk,ger,2
2006,rm,rum,2
2006,fi,spa,2
2006,po,por,2
2006,de,lat,2
2006,xx,rus,2
2006,|,ger,2
2006,ca,fre,2
2006,no,swe,2
2006,ro,rum,1
2006,be,mul,1
2006,au,dui,1
2006,sz,fre,1
2006,at,zxx,1
2006,ch,eng,1
2006,pl,por,1
2006,lu,mis,1
2006,be,mmm,1
2006,pl,lat,1
2006,it,fre,1
2006,xx,ita,1
2006,xxu,zxx,1
2006,br,por,1
2006,be,lat,1
2006,sp,lat,1
2006,be,dui,1
2006,ii,fre,1
2006,ru,rus,1
2006,gt,spa,1
2006,ctu,eng,1
2006,de,fre,1
2006,gb,2006,1
2006,mc,fre,1
2006,xx,dut,1
2006,AO,por,1
2006,lu,ltz,1
2006,es,eng,1
2006,bl,por,1
2006,00,eng,1
2006,xx,fin,1
2006,xxk,zxx,1
2006,,eng,1
2006,,,1
2006,pau,eng,1
2006,ch,dui,1
2006,ncu,eng,1
2006,it,mmm,1
2006,ch,ger,1
2006,uik,eng,1
2006,zz,eng,1
2006,gw,gle,1
2006,xxk,lat,1
2006,ne,,1
2006,xxc,fre,1
2006,nl,fra,1
2006,xx,zxx,1
2006,gw,rum,1
2006,fi,fre,1
2006,ohu,eng,1
2006,be,fra,1
2006,np,eng,1
2006,lu,est,1
2006,ke,eng,1
2006,be,ned,1
2006,in,eng,1
2006,sw,zxx,1
2006,fi,,1
2006,ag,spa,1
2006,pf,fre,1
2006,oku,eng,1
2006,xx,dui,1
2006,LU,por,1
2006,us,2006,1
2006,uuu,eng,1
2007,gw,eng,1471
2007,gw,ger,1166
2007,dk,2007,298
2007,fr,fre,249
2007,pl,pol,244
2007,xx,,220
2007,sw,swe,216
2007,xx,eng,129
2007,pl,eng,93
2007,PT,por,91
2007,no,nob,88
2007,xxu,eng,83
2007,fi,fin,80
2007,xxk,eng,66
2007,sw,eng,65
2007,us,eng,61
2007,gb,eng,50
2007,fi,eng,47
2007,au,ger,45
2007,de,ger,40
2007,nl,eng,40
2007,no,eng,37
2007,sz,ger,36
2007,no#,nob,34
2007,fi,swe,29
2007,enk,eng,28
2007,it,ita,26
2007,no#,eng,20
2007,xx,ger,15
2007,xx,fre,15
2007,ne,eng,14
2007,nl,ned,12
2007,es,spa,11
2007,no,,11
2007,sw,,11
2007,gw,,10
2007,xxk,,10
2007,er,eng,9
2007,ch,fre,9
2007,nyu,eng,8
2007,se,2007,8
2007,gw,fre,7
2007,de,eng,7
2007,it,ger,7
2007,pl,fre,7
2007,dk,dan,7
2007,xr,cze,7
2007,,2007,6
2007,fr,,6
2007,pl,ger,5
2007,dcu,eng,5
2007,gb,2007,5
2007,us,2007,5
2007,de,dui,5
2007,xr,eng,5
2007,sz,eng,5
2007,no#,mul,5
2007,ilu,eng,4
2007,at,eng,4
2007,it,eng,4
2007,no#,,4
2007,lu,ger,4
2007,xx,spa,4
2007,no,nor,4
2007,no,nno,4
2007,xx,ita,4
2007,sz,fre,4
2007,fr,mul,3
2007,no,mul,3
2007,it,,3
2007,no,swe,3
2007,fr,zxx,3
2007,gw,ita,3
2007,si,eng,3
2007,gf,fre,3
